adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/ac7h66AuSyrKhD1xBU6YrmZbOLf.jpg,"[35, 18]",986175,en,Fitting In,"A teenage girl gets diagnosed with a reproductive condition that upends her plans to have sex and propels her into exploring unusual methods to have a sex life, challenging her relationships with everyone in her life, but most importantly, herself.",42.977,/hyFKdAN5Dl93mt2JHfcfvIyf38g.jpg,2024-02-02,Fitting In,False,6.75,6
False,/3CqMIX3ZlrD0pU3fpBL6DM0Cneb.jpg,"[12, 28, 53, 80]",10764,en,Quantum of Solace,"Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",42.963,/e3DXXLJHGqMx9yYpXsql1XNljmM.jpg,2008-10-29,Quantum of Solace,False,6.323,7539
False,/Nfwmdxl2EDvVVE4An18Lio6tSx.jpg,"[16, 35, 10751, 12, 14]",12222,en,Horton Hears a Who!,"The classic and beloved story from Dr. Seuss is now a CG animated film from 20th Century Fox Animation, the makers of the Ice Age films. An imaginative elephant named Horton (Jim Carrey) hears a faint cry for help coming from a tiny speck of dust floating through the air. Horton suspects there may be life on that speck and despite a surrounding community, which thinks he has lost his mind, he is determined to save the tiny particle! Jim Carrey and Steve Carell lead an all-star cast in bringing this wonderful family picture to life!",42.919,/6k47Z3A5zI2rxubTMwiLyIqQLLr.jpg,2008-03-03,Horton Hears a Who!,False,6.492,3124
False,/nZdxOFMF02TMpfNs0EP8eI02sWy.jpg,"[27, 80]",41439,en,Saw 3D,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",34.19,/oY7ZLUftMCTku7lQVrKdLS4skuv.jpg,2010-10-22,Saw 3D,False,5.999,2857
False,/jGyIsNQBQ17G92ZxuTErrMl6W1e.jpg,"[27, 28, 14]",22894,en,Legion,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",37.937,/ykocDqwg5PRUopnBVb1x1DWnEJF.jpg,2010-01-21,Legion,False,5.832,2479
False,/jqVFrhFLqrOn72TImJuIzYWKByv.jpg,"[14, 35, 16, 878, 10751]",228161,en,Home,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",42.899,/usFenYnk6mr8C62dB1MoAfSWMGR.jpg,2015-03-18,Home,False,6.789,3796
False,/7KzoGooe5CvPqie0jDcG7xsOZhg.jpg,"[80, 18, 27, 53]",8643,en,The Exorcism of Emily Rose,"When a younger girl called Emily Rose dies, everyone puts blame on the exorcism which was performed on her by Father Moore prior to her death. The priest is arrested on suspicion of murder. The trial begins with lawyer Erin Bruner representing Moore, but it is not going to be easy, as no one wants to believe what Father Moore says is true.",42.897,/qMN0HIP34f736kkQcfvTfmL9TP3.jpg,2005-09-09,The Exorcism of Emily Rose,False,6.563,2642
False,/lh2nbC8qRBJxyH0iqkPmXlNqhcK.jpg,"[18, 53, 28, 12]",900409,en,On Fire,"Inspired by true and harrowing events, an ordinary man finds his world suddenly torn apart as devastating wildfires rip through the surrounding countryside. With precious moments ticking by, he must flee with his son and pregnant wife if they have any hope of surviving the rapid forces of mother nature.",31.75,/1ms0zRAMtbVq5XoIfrlcSj84g6G.jpg,2023-09-29,On Fire,False,5.3,7
False,/r5fY5ElTmeEAoagS31QY7BmMA3i.jpg,"[53, 28, 9648]",251387,en,The Night Crew,"A group of hard up bounty hunters must survive the night in a desert motel against a horde of savage cartel killers. They soon realize that their fugitive, a mysterious Chinese woman, is much more than she lets on.",36.883,/kga0tqGli4DTcPXnngjRd1JpXye.jpg,2015-03-17,The Night Crew,False,5.215,65
False,/dVr11o9or7AS8AMPfwjSpEU83iU.jpg,"[18, 10752]",423,en,The Pianist,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",42.845,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,2002-09-17,The Pianist,False,8.381,8758
False,/1PnRPz4A4AguUEVOTcprIyctrax.jpg,"[18, 28]",59440,en,Warrior,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother.",59.93,/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg,2011-09-09,Warrior,False,7.842,4328
False,/gHtCBCQrzT6MvCylcvgFWPMZ1E2.jpg,"[35, 10751, 10749]",9880,en,The Princess Diaries,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.",41.528,/wA4lgl8gmoICSShviCkEB61nIBB.jpg,2001-08-03,The Princess Diaries,False,6.949,4726
False,/l49X7KxytkRCdXrpAu92QqxVrN5.jpg,"[27, 9648, 53]",55341,en,Jeepers Creepers 3,"Taking place on the last day of the Creeper’s twenty-three-day feeding frenzy, as the skeptical Sergeant Tubbs teams up with a task force hellbent on destroying the Creeper for good. The Creeper fights back in gory glory as its enemies grow closer than ever before to learning the secret of its dark origins.",41.516,/pK7ge28ubs45av9aGEbVWW7ZbA8.jpg,2017-09-26,Jeepers Creepers 3,False,4.924,848
False,/6t8ES1d12OzWyCGxBeDYLHoaDrT.jpg,"[28, 12, 878]",330459,en,Rogue One: A Star Wars Story,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,40.786,/i0yw1mFbB7sNGHCs7EXZPzFkdA1.jpg,2016-12-14,Rogue One: A Star Wars Story,False,7.489,14732
False,/1SjsVcGO2T2cCrhlhXi8gxQl7jx.jpg,"[16, 28, 35, 878]",474395,en,Teen Titans Go! To the Movies,"All the major DC superheroes are starring in their own films, all but the Teen Titans, so Robin is determined to remedy this situation by getting over his role as a sidekick and becoming a movie star. Thus, with a few madcap ideas and an inspirational song in their hearts, the Teen Titans head to Hollywood to fulfill their dreams.",47.484,/mFHihhE9hlvJEk2f1AqdLRaYHd6.jpg,2018-07-27,Teen Titans Go! To the Movies,False,7.233,1073
False,/uivovSm1cRa3OHsgqfOzlHKpGtS.jpg,"[16, 35, 14]",1187998,zh,疯了！桂宝之三星夺宝,"Boo Kwai, a very naughty boy, accidentally arrives in a parallel universe thanks to one of his inventions.",41.493,/vwBowC3q6yVySuiCwandYnBgtwT.jpg,2022-07-29,Crazy Kwai Boo: Sanxingdui Spirited Away,False,4.833,10
False,/kmzppWh7ljL6K9fXW72bPN3gKwu.jpg,"[28, 35, 14, 80]",1013860,en,R.I.P.D. 2: Rise of the Damned,"When Sheriff Roy Pulsipher finds himself in the afterlife, he joins a special police force and returns to Earth to save humanity from the undead.",41.485,/g4yJTzMtOBUTAR2Qnmj8TYIcFVq.jpg,2022-11-15,R.I.P.D. 2: Rise of the Damned,False,6.4,551
False,/cgvio9pxvmvaRDMucIY0gldxPdj.jpg,"[18, 53]",949983,tl,Island of Desire,"A nurse is assigned to work at an island called Isla Bato, where men treat women with lust. As she experiences the people's madness, she plans a way to get out of the island.",30.238,/slUdgOokJLkVwSJ9YQOwUv1IVgt.jpg,2022-04-01,Island of Desire,False,4.438,8
False,/oje9d0EXQyQcxsqHQor4xFVGjrd.jpg,[18],510,en,One Flew Over the Cuckoo's Nest,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.",41.466,/3jcbDmRFiQ83drXNOvRDeKHxS0C.jpg,1975-11-19,One Flew Over the Cuckoo's Nest,False,8.423,10015
False,/lqxxwTRk0l7CubY6JkJdhnwJEkn.jpg,"[18, 10749]",331482,en,Little Women,Four sisters come of age in America in the aftermath of the Civil War.,47.725,/yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg,2019-12-25,Little Women,False,7.889,5970
False,/hYY4k0346KtwskCrgmC4C4HGSnj.jpg,"[14, 12]",57165,en,Wrath of the Titans,"Perseus tries to live a quieter life as a village fisherman while - dangerously weakened by humanity's lack of devotion - the gods are losing control of the long-imprisoned Titans and their ferocious leader, Kronos.",41.427,/b9n2R3xZWQ8MVZgndQoV34stS0h.jpg,2012-03-28,Wrath of the Titans,False,5.728,4014
False,/eKYIX3NpIqAoVxl3FFpZjEsrMuw.jpg,"[878, 27, 12]",881460,en,Planet Dune,A crew on a mission to rescue a marooned base on a desert planet turns deadly when the crew finds themselves hunted and attacked by the planet’s apex predators: giant sand worms.,41.396,/cPSPghn6tr6fGY6hTi78SrxBcqY.jpg,2021-10-29,Planet Dune,False,3.45,20
False,/dXLs7RiKzFlD1clG4PrRYxN3g68.jpg,"[37, 18]",264656,en,The Homesman,"When three women living on the edge of the American frontier are driven mad by harsh pioneer life, the task of saving them falls to the pious, independent-minded Mary Bee Cuddy. Transporting the women by covered wagon to Iowa, she soon realizes just how daunting the journey will be, and employs a low-life drifter, George Briggs, to join her. The unlikely pair and the three women head east, where a waiting minister and his wife have offered to take the women in. But the group first must traverse the harsh Nebraska Territories marked by stark beauty, psychological peril and constant threat.",41.392,/eGpuOhkm1wG2AxEJShazH5NVGAO.jpg,2014-05-18,The Homesman,False,6.5,754
False,/jSju0YPx50ZmemYLsayK1PS9dF0.jpg,"[28, 12, 14, 53, 27]",1017794,zh,深海蛇难,"After his fiancé sudden death, Qin Yu is convinced Cass Corporation is somehow involved and is determined to find the truth. Booking passage on the same cruise ship as former Cass employee, Jason, Qin Yu follows him. Qin Yu hopes to secure the information he needs on Cass to be able to testify against them in court. But Qin Yu isn’t the only person on board hoping to gain intel on Cass. Desperate for a story, reporter Feng Li tails both Qin Yu and Jason, booking passage on the same cruise. Unfortunately, no one has much of a chance to gain information as the ship is suddenly attacked by giant mutant snakes. Escaping the attack, the survivors find themselves on the very island Cass Corporation has been conducting their illegal experiments. Hunted by monsters of all sorts, will any of the survivors find a way to bring Cass down and make it off the island alive?",41.369,/t5eBA5cmn0hUOVfXgZNMU4bzVNt.jpg,2022-08-27,Deep Sea Mutant Snake,False,7.034,29
False,/wUwizGzbTk5CTiKBnE4Pq1MONwD.jpg,"[16, 12, 10751, 14]",560057,en,The Sea Beast,"In an era when terrifying beasts roamed the seas, monster hunters were celebrated heroes. None were more beloved than the great Jacob Holland. But when young Maisie Brumble stows away on his fabled ship, he's saddled with an unexpected ally. Together they embark on an epic journey into uncharted waters and make history.",41.344,/9Zfv4Ap1e8eKOYnZPtYaWhLkk0d.jpg,2022-06-24,The Sea Beast,False,7.376,1362
False,/oVv5l6L5Wi5j3gd4P2vt0YvVMOg.jpg,"[27, 53]",787752,en,Fresh,"Frustrated by scrolling dating apps only to end up on lame, tedious dates, Noa takes a chance by giving her number to the awkwardly charming Steve after a produce-section meet-cute at the grocery store.",36.221,/tlu71AgaL3EQBBCNGsAwZLPbV5D.jpg,2022-03-03,Fresh,False,7.0,1412
False,/cUhNEu8Z4KEIK0fywzlpVz08LTT.jpg,"[878, 18]",760245,en,Foe,"Henrietta and Junior farm a secluded piece of land that has been in Junior's family for generations, but their quiet life is thrown into turmoil when an uninvited stranger shows up at their door with a startling proposal. Will they risk their relationship & personal identity for a chance to survive in a new world?",36.058,/eTPBizhkX6B9NgzPzkhVIOvwXxZ.jpg,2023-10-06,Foe,False,5.628,184
False,/rJw7mflYzuHXBdRYEJyjAXDru5t.jpg,"[12, 14, 28]",9387,en,Conan the Barbarian,"A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.",41.284,/qw2A587Ee61IwcSOLNFRhuOACZZ.jpg,1982-04-02,Conan the Barbarian,False,6.8,2340
False,/xWq3T9P4NU2pTdZ3hXFygsNnAq4.jpg,"[27, 18]",8913,en,Pet Sematary,"After the Creed family's cat is accidentally killed, a friendly neighbor advises its burial in a mysterious nearby cemetery.",41.254,/8ZtH1V4rhrtP53ezlEWrCaMALXF.jpg,1989-04-21,Pet Sematary,False,6.615,2037
False,/ulVUa2MvnJAjAeRt7h23FFJVRKH.jpg,"[12, 16, 14]",81,ja,風の谷のナウシカ,"After a global war, the seaside kingdom known as the Valley of the Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaä, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth.",41.232,/tcrkfB8SRPQCgwI88hQScua6nxh.jpg,1984-03-11,Nausicaä of the Valley of the Wind,False,7.934,3358
False,/yvPbncYhMu9FfTjDhq0N5lgnVkO.jpg,"[35, 10749, 18]",4951,en,10 Things I Hate About You,"On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",41.22,/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg,1999-03-30,10 Things I Hate About You,False,7.583,7695
False,/h7AKqgIh86HDgJIzENeR2ng1Knn.jpg,"[28, 12, 18]",20662,en,Robin Hood,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",40.007,/9NS5QGOfck24yL3bZqWeW06PgPC.jpg,2010-05-12,Robin Hood,False,6.4,4396
False,/lcyippCCbZOliGxX7HbTNyWf98q.jpg,"[12, 18]",87827,en,Life of Pi,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",39.977,/mYDKm9HxImm8PRru3KbkHAe1cmk.jpg,2012-11-20,Life of Pi,False,7.4,12689
False,/cBKEtKtTwXtRNbVQS1nxuO8ToJw.jpg,"[28, 80, 53]",938008,ko,더 킬러: 죽어도 되는 아이,"When retired hitman’s wife goes on vacation with her friend, she asks him to look after the friend's teenage daughter. Things go awry when he is forced to use a little violence to protect the girl from juvenile delinquents, but then they are found dead and the girl is kidnapped.",39.93,/5IQqdtTq1wH5YJynx86Ysi4sDVt.jpg,2022-07-13,The Killer,False,7.8,327
False,/mtrfLUfUoQunolDhmQy0GfbRclC.jpg,"[14, 12, 28]",27022,en,The Sorcerer's Apprentice,"Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",39.871,/b5pIUsGll0418NyfNA5eYCI9aoK.jpg,2010-07-13,The Sorcerer's Apprentice,False,6.1,4776
False,,[99],645488,en,Aquaman: Heroines of Atlantis,Amber Heard and Nicole Kidman discuss their characters Mera and Atlanna.,39.867,/pa7m8nqDrEi7hAGB5vTnCkGLPC2.jpg,2019-03-26,Aquaman: Heroines of Atlantis,False,6.1,44
